flight_ID,scheduled_flt_time,scheduled_flt_time_Local,BGATE_ID,
MU3640,2016/9/12 1:30,2016/9/12 9:30,B209,
CZ457,2016/9/12 1:35,2016/9/12 9:35,,
MU2541,2016/9/12 1:35,2016/9/12 9:35,B15,
PN6254,2016/9/12 1:35,2016/9/12 9:35,B227,
CZ5214,2016/9/12 1:40,2016/9/12 9:40,B214,
MF8306,2016/9/12 1:40,2016/9/12 9:40,B214,
MU3486,2016/9/12 1:45,2016/9/12 9:45,B08,
CZ3803,2016/9/12 1:45,2016/9/12 9:45,B08,
MF1663,2016/9/12 1:45,2016/9/12 9:45,B08,
ZH9635,2016/9/12 1:45,2016/9/12 9:45,A14,
CA3397,2016/9/12 1:45,2016/9/12 9:45,A14,
KY9635,2016/9/12 1:45,2016/9/12 9:45,A14,
CZ8673,2016/9/12 1:45,2016/9/12 9:45,B09,
CZ3049,2016/9/12 1:45,2016/9/12 9:45,A04,
KY9550,2016/9/12 1:50,2016/9/12 9:50,A126,
CA3435,2016/9/12 1:50,2016/9/12 9:50,A126,
ZH9550,2016/9/12 1:50,2016/9/12 9:50,A126,
HU7217,2016/9/12 1:50,2016/9/12 9:50,B225,
AY68,2016/9/12 1:50,2016/9/12 9:50,A109,
CZ3892,2016/9/12 1:55,2016/9/12 9:55,B210,
MU3525,2016/9/12 1:55,2016/9/12 9:55,B210,
MF1750,2016/9/12 1:55,2016/9/12 9:55,B210,
CX5783,2016/9/12 1:55,2016/9/12 9:55,A104,
KA783,2016/9/12 1:55,2016/9/12 9:55,A104,
MF1023,2016/9/12 2:00,2016/9/12 10:00,B02,
DL7771,2016/9/12 2:00,2016/9/12 10:00,B02,
MU3101,2016/9/12 2:00,2016/9/12 10:00,B02,
CZ3121,2016/9/12 2:00,2016/9/12 10:00,B02,
CZ3531,2016/9/12 2:00,2016/9/12 10:00,B10,
MU3663,2016/9/12 2:00,2016/9/12 10:00,B10,
MF1411,2016/9/12 2:00,2016/9/12 10:00,B10,
KL4607,2016/9/12 2:00,2016/9/12 10:00,B10,
MU9302,2016/9/12 2:05,2016/9/12 10:05,B14,
FM9302,2016/9/12 2:05,2016/9/12 10:05,B14,
CZ3815,2016/9/12 2:05,2016/9/12 10:05,B909,
MF1675,2016/9/12 2:05,2016/9/12 10:05,B909,
MU3328,2016/9/12 2:05,2016/9/12 10:05,B909,
MF4028,2016/9/12 2:10,2016/9/12 10:10,B04,
AF9718,2016/9/12 2:10,2016/9/12 10:10,B04,
CZ6316,2016/9/12 2:10,2016/9/12 10:10,B04,
MU3592,2016/9/12 2:10,2016/9/12 10:10,B903,
MF1483,2016/9/12 2:10,2016/9/12 10:10,B903,
CZ3599,2016/9/12 2:10,2016/9/12 10:10,B903,
HU7655,2016/9/12 2:10,2016/9/12 10:10,B224,
CZ3223,2016/9/12 2:15,2016/9/12 10:15,B905,
HU7719,2016/9/12 2:15,2016/9/12 10:15,B226,
3U8793,2016/9/12 2:15,2016/9/12 10:15,B228,
3U3015,2016/9/12 2:20,2016/9/12 10:20,B07,
CZ3437,2016/9/12 2:20,2016/9/12 10:20,B07,
MU3570,2016/9/12 2:20,2016/9/12 10:20,B902,
CZ3333,2016/9/12 2:20,2016/9/12 10:20,B902,
MF1217,2016/9/12 2:20,2016/9/12 10:20,B902,
AK113,2016/9/12 2:20,2016/9/12 10:20,A101,
MF1186,2016/9/12 2:20,2016/9/12 10:20,B203,
MU3607,2016/9/12 2:20,2016/9/12 10:20,B203,
KL4348,2016/9/12 2:20,2016/9/12 10:20,B203,
AF3414,2016/9/12 2:20,2016/9/12 10:20,B203,
CZ3296,2016/9/12 2:20,2016/9/12 10:20,B203,
CZ3380,2016/9/12 2:25,2016/9/12 10:25,B213,
MU3305,2016/9/12 2:25,2016/9/12 10:25,B213,
MF1262,2016/9/12 2:25,2016/9/12 10:25,B213,
CZ5984,2016/9/12 2:25,2016/9/12 10:25,B229,
3U8738,2016/9/12 2:25,2016/9/12 10:25,B229,
CZ3662,2016/9/12 2:25,2016/9/12 10:25,B208,
MF1538,2016/9/12 2:25,2016/9/12 10:25,B208,
MU3439,2016/9/12 2:25,2016/9/12 10:25,B208,
MU5306,2016/9/12 2:30,2016/9/12 10:30,B230,
CZ9628,2016/9/12 2:30,2016/9/12 10:30,B230,
CZ333,2016/9/12 2:35,2016/9/12 10:35,A03,
CZ3883,2016/9/12 2:35,2016/9/12 10:35,B215,
MF1741,2016/9/12 2:35,2016/9/12 10:35,B215,
MU4478,2016/9/12 2:35,2016/9/12 10:35,B215,
MU4409,2016/9/12 2:35,2016/9/12 10:35,B202,
MF1629,2016/9/12 2:35,2016/9/12 10:35,B202,
CZ3763,2016/9/12 2:35,2016/9/12 10:35,B202,
HU7008,2016/9/12 2:35,2016/9/12 10:35,B232,
TR2987,2016/9/12 2:40,2016/9/12 10:40,A107,
9C8836,2016/9/12 2:40,2016/9/12 10:40,A130,
CA1720,2016/9/12 2:40,2016/9/12 10:40,A132,
ZH1720,2016/9/12 2:40,2016/9/12 10:40,A132,
MU3693,2016/9/12 2:40,2016/9/12 10:40,B212,
CZ3301,2016/9/12 2:40,2016/9/12 10:40,B212,
MF1191,2016/9/12 2:40,2016/9/12 10:40,B212,
CA3483,2016/9/12 2:45,2016/9/12 10:45,A131,
KY9105,2016/9/12 2:45,2016/9/12 10:45,A131,
ZH9105,2016/9/12 2:45,2016/9/12 10:45,A131,
OQ2306,2016/9/12 2:45,2016/9/12 10:45,B205,
CZ8106,2016/9/12 2:45,2016/9/12 10:45,B205,
EU2236,2016/9/12 2:45,2016/9/12 10:45,B233,
MU3034,2016/9/12 2:45,2016/9/12 10:45,B03,
MF1235,2016/9/12 2:45,2016/9/12 10:45,B03,
AF3433,2016/9/12 2:45,2016/9/12 10:45,B03,
CZ3353,2016/9/12 2:45,2016/9/12 10:45,B03,
CA3856,2016/9/12 2:50,2016/9/12 10:50,A124,
KY9710,2016/9/12 2:50,2016/9/12 10:50,A124,
ZH9710,2016/9/12 2:50,2016/9/12 10:50,A124,
MU2870,2016/9/12 2:50,2016/9/12 10:50,B234,
KY9553,2016/9/12 2:50,2016/9/12 10:50,A16,
CA3449,2016/9/12 2:50,2016/9/12 10:50,A16,
ZH9553,2016/9/12 2:50,2016/9/12 10:50,A16,
MF8374,2016/9/12 2:55,2016/9/12 10:55,B02,
CZ9672,2016/9/12 2:55,2016/9/12 10:55,B235,
MU5288,2016/9/12 2:55,2016/9/12 10:55,B235,
SC4320,2016/9/12 2:55,2016/9/12 10:55,A133,
ZH4320,2016/9/12 2:55,2016/9/12 10:55,A133,
CA4320,2016/9/12 2:55,2016/9/12 10:55,A133,
YTB99999,2016/9/12 3:00,2016/9/12 11:00,,
MF1417,2016/9/12 3:00,2016/9/12 11:00,B01,
MU3661,2016/9/12 3:00,2016/9/12 11:00,B01,
CZ3537,2016/9/12 3:00,2016/9/12 11:00,B01,
CZ3061,2016/9/12 3:00,2016/9/12 11:00,A01,
CZ3205,2016/9/12 3:10,2016/9/12 11:10,B902,
MU3550,2016/9/12 3:10,2016/9/12 11:10,B902,
MF1101,2016/9/12 3:10,2016/9/12 11:10,B902,
SU221,2016/9/12 3:10,2016/9/12 11:10,A103,
HU7838,2016/9/12 3:15,2016/9/12 11:15,B225,
MF8314,2016/9/12 3:15,2016/9/12 11:15,B217,
MF4279,2016/9/12 3:15,2016/9/12 11:15,B211,
CZ6631,2016/9/12 3:15,2016/9/12 11:15,B211,
MU4514,2016/9/12 3:15,2016/9/12 11:15,B211,
MF3204,2016/9/12 3:15,2016/9/12 11:15,B227,
CZ5996,2016/9/12 3:15,2016/9/12 11:15,B227,
MU5732,2016/9/12 3:15,2016/9/12 11:15,B227,
HU7261,2016/9/12 3:20,2016/9/12 11:20,B17,
CZ9674,2016/9/12 3:20,2016/9/12 11:20,B16,
MU5212,2016/9/12 3:20,2016/9/12 11:20,B16,
CZ9699,2016/9/12 3:20,2016/9/12 11:20,B14,
MU2283,2016/9/12 3:20,2016/9/12 11:20,B14,
CZ3517,2016/9/12 3:20,2016/9/12 11:20,B07,
MF1397,2016/9/12 3:20,2016/9/12 11:20,B07,
MU3623,2016/9/12 3:20,2016/9/12 11:20,B07,
KL4331,2016/9/12 3:20,2016/9/12 11:20,B07,
MU5252,2016/9/12 3:25,2016/9/12 11:25,B15,
CZ9615,2016/9/12 3:25,2016/9/12 11:25,B15,
MU3627,2016/9/12 3:25,2016/9/12 11:25,B209,
CZ3799,2016/9/12 3:25,2016/9/12 11:25,B209,
MF1659,2016/9/12 3:25,2016/9/12 11:25,B209,
CZ6059,2016/9/12 3:25,2016/9/12 11:25,A114,
MU9306,2016/9/12 3:30,2016/9/12 11:30,B231,
FM9306,2016/9/12 3:30,2016/9/12 11:30,B231,
CI8522,2016/9/12 3:30,2016/9/12 11:30,A116,
CZ3097,2016/9/12 3:30,2016/9/12 11:30,A116,
ZH4306,2016/9/12 3:30,2016/9/12 11:30,A126,
CA4306,2016/9/12 3:30,2016/9/12 11:30,A126,
CA3407,2016/9/12 3:35,2016/9/12 11:35,A15,
KY9671,2016/9/12 3:35,2016/9/12 11:35,A15,
ZH9671,2016/9/12 3:35,2016/9/12 11:35,A15,
CZ8671,2016/9/12 3:40,2016/9/12 11:40,B08,
CZ3227,2016/9/12 3:40,2016/9/12 11:40,B203,
CZ3179,2016/9/12 3:40,2016/9/12 11:40,B208,
MU3506,2016/9/12 3:40,2016/9/12 11:40,B208,
MF1075,2016/9/12 3:40,2016/9/12 11:40,B208,
CZ3327,2016/9/12 3:45,2016/9/12 11:45,B904,
MU4490,2016/9/12 3:45,2016/9/12 11:45,B904,
MF1211,2016/9/12 3:45,2016/9/12 11:45,B904,
MU3638,2016/9/12 3:45,2016/9/12 11:45,B219,
CZ6746,2016/9/12 3:45,2016/9/12 11:45,B219,
MF4382,2016/9/12 3:45,2016/9/12 11:45,B219,
HU7141,2016/9/12 3:45,2016/9/12 11:45,B233,
Y87141,2016/9/12 3:45,2016/9/12 11:45,B233,
CZ3869,2016/9/12 3:50,2016/9/12 11:50,B10,
MU3478,2016/9/12 3:50,2016/9/12 11:50,B10,
MF1727,2016/9/12 3:50,2016/9/12 11:50,B10,
MU3548,2016/9/12 3:50,2016/9/12 11:50,B09,
MF1295,2016/9/12 3:50,2016/9/12 11:50,B09,
CZ3415,2016/9/12 3:50,2016/9/12 11:50,B09,
CZ8124,2016/9/12 3:50,2016/9/12 11:50,B907,
OQ2324,2016/9/12 3:50,2016/9/12 11:50,B907,
MU5182,2016/9/12 3:55,2016/9/12 11:55,B13,
CA1318,2016/9/12 3:55,2016/9/12 11:55,A125,
ZH1318,2016/9/12 3:55,2016/9/12 11:55,A125,
SC1318,2016/9/12 3:55,2016/9/12 11:55,A125,
HU7380,2016/9/12 3:55,2016/9/12 11:55,B226,
CZ621,2016/9/12 4:00,2016/9/12 12:00,A01,
CZ3103,2016/9/12 4:00,2016/9/12 12:00,B02,
MU3115,2016/9/12 4:00,2016/9/12 12:00,B02,
MF1005,2016/9/12 4:00,2016/9/12 12:00,B02,
DL7818,2016/9/12 4:00,2016/9/12 12:00,B02,
CZ3235,2016/9/12 4:00,2016/9/12 12:00,B221,
CA1170,2016/9/12 4:00,2016/9/12 12:00,A13,
SC1170,2016/9/12 4:00,2016/9/12 12:00,A13,
CZ3933,2016/9/12 4:00,2016/9/12 12:00,B901,
MU5776,2016/9/12 4:05,2016/9/12 12:05,B232,
MU5959,2016/9/12 4:05,2016/9/12 12:05,B232,
MF3232,2016/9/12 4:05,2016/9/12 12:05,B232,
CZ9653,2016/9/12 4:05,2016/9/12 12:05,B232,
CZ3211,2016/9/12 4:05,2016/9/12 12:05,B210,
MU4443,2016/9/12 4:05,2016/9/12 12:05,B210,
MF1105,2016/9/12 4:05,2016/9/12 12:05,B210,
CA4898,2016/9/12 4:10,2016/9/12 12:10,A18,
SC4898,2016/9/12 4:10,2016/9/12 12:10,A18,
CZ9637,2016/9/12 4:10,2016/9/12 12:10,B230,
MU5258,2016/9/12 4:10,2016/9/12 12:10,B230,
CA3481,2016/9/12 4:10,2016/9/12 12:10,A14,
ZH9661,2016/9/12 4:10,2016/9/12 12:10,A14,
KY9661,2016/9/12 4:10,2016/9/12 12:10,A14,
MF7032,2016/9/12 4:15,2016/9/12 12:15,B07,
NS3204,2016/9/12 4:15,2016/9/12 12:15,B07,
CZ3443,2016/9/12 4:15,2016/9/12 12:15,B218,
MU3332,2016/9/12 4:15,2016/9/12 12:15,B218,
MF1323,2016/9/12 4:15,2016/9/12 12:15,B218,
3U3017,2016/9/12 4:15,2016/9/12 12:15,B218,
OZ370,2016/9/12 4:20,2016/9/12 12:20,A106,
CZ3873,2016/9/12 4:20,2016/9/12 12:20,B214,
MU3496,2016/9/12 4:20,2016/9/12 12:20,B214,
MF1731,2016/9/12 4:20,2016/9/12 12:20,B214,
CZ3741,2016/9/12 4:20,2016/9/12 12:20,B213,
QF3631,2016/9/12 4:20,2016/9/12 12:20,B213,
MU4457,2016/9/12 4:20,2016/9/12 12:20,B213,
MF1609,2016/9/12 4:20,2016/9/12 12:20,B213,
CZ6563,2016/9/12 4:20,2016/9/12 12:20,B906,
CZ5236,2016/9/12 4:25,2016/9/12 12:25,B215,
MF8330,2016/9/12 4:25,2016/9/12 12:25,B215,
CZ3487,2016/9/12 4:25,2016/9/12 12:25,B202,
QF3635,2016/9/12 4:25,2016/9/12 12:25,B202,
MU3546,2016/9/12 4:25,2016/9/12 12:25,B202,
MF1367,2016/9/12 4:25,2016/9/12 12:25,B202,
MU9310,2016/9/12 4:30,2016/9/12 12:30,B15,
FM9310,2016/9/12 4:30,2016/9/12 12:30,B15,
CA1352,2016/9/12 4:30,2016/9/12 12:30,A131,
SC1352,2016/9/12 4:30,2016/9/12 12:30,A131,
ZH1352,2016/9/12 4:30,2016/9/12 12:30,A131,
FM9308,2016/9/12 4:35,2016/9/12 12:35,B224,
MU9308,2016/9/12 4:35,2016/9/12 12:35,B224,
VN3503,2016/9/12 4:35,2016/9/12 12:35,A115,
CZ373,2016/9/12 4:35,2016/9/12 12:35,A115,
MF9003,2016/9/12 4:35,2016/9/12 12:35,A115,
ZH1392,2016/9/12 4:35,2016/9/12 12:35,A127,
CA1392,2016/9/12 4:35,2016/9/12 12:35,A127,
CZ3195,2016/9/12 4:35,2016/9/12 12:35,B211,
KE866,2016/9/12 4:40,2016/9/12 12:40,A109,
MF9011,2016/9/12 4:40,2016/9/12 12:40,A02,
CZ3081,2016/9/12 4:40,2016/9/12 12:40,A02,
MF9051,2016/9/12 4:45,2016/9/12 12:45,A111,
CZ3039,2016/9/12 4:45,2016/9/12 12:45,A111,
CZ3221,2016/9/12 4:45,2016/9/12 12:45,B04,
MF1115,2016/9/12 4:45,2016/9/12 12:45,B04,
MU3615,2016/9/12 4:45,2016/9/12 12:45,B04,
CA4356,2016/9/12 4:45,2016/9/12 12:45,A13,
ZH4356,2016/9/12 4:45,2016/9/12 12:45,A13,
CZ6790,2016/9/12 4:45,2016/9/12 12:45,B212,
MU3460,2016/9/12 4:45,2016/9/12 12:45,B212,
MF4419,2016/9/12 4:45,2016/9/12 12:45,B212,
CZ3821,2016/9/12 4:50,2016/9/12 12:50,B908,
MU3586,2016/9/12 4:50,2016/9/12 12:50,B908,
MF1681,2016/9/12 4:50,2016/9/12 12:50,B908,
MF4580,2016/9/12 4:50,2016/9/12 12:50,B02,
CZ6958,2016/9/12 4:50,2016/9/12 12:50,B02,
MU4414,2016/9/12 4:50,2016/9/12 12:50,B02,
CA4712,2016/9/12 4:50,2016/9/12 12:50,A15,
SC4712,2016/9/12 4:50,2016/9/12 12:50,A15,
MF9045,2016/9/12 4:55,2016/9/12 12:55,A101,
CZ3047,2016/9/12 4:55,2016/9/12 12:55,A101,
CZ3511,2016/9/12 4:55,2016/9/12 12:55,B223,
MU3492,2016/9/12 4:55,2016/9/12 12:55,B223,
MF1391,2016/9/12 4:55,2016/9/12 12:55,B223,
HU7806,2016/9/12 4:55,2016/9/12 12:55,B13,
CZ6322,2016/9/12 4:55,2016/9/12 12:55,B03,
KL4438,2016/9/12 4:55,2016/9/12 12:55,B03,
MU3365,2016/9/12 4:55,2016/9/12 12:55,B03,
CA3369,2016/9/12 5:00,2016/9/12 13:00,A18,
KY9639,2016/9/12 5:00,2016/9/12 13:00,A18,
ZH9639,2016/9/12 5:00,2016/9/12 13:00,A18,
MF1405,2016/9/12 5:00,2016/9/12 13:00,B205,
MU3665,2016/9/12 5:00,2016/9/12 13:00,B205,
CZ3525,2016/9/12 5:00,2016/9/12 13:00,B205,
CZ324,2016/9/12 5:00,2016/9/12 13:00,"A01,B01",
ZH9575,2016/9/12 5:05,2016/9/12 13:05,A14,
KY9575,2016/9/12 5:05,2016/9/12 13:05,A14,
CA3395,2016/9/12 5:05,2016/9/12 13:05,A14,
HU7243,2016/9/12 5:05,2016/9/12 13:05,B234,
MU4461,2016/9/12 5:05,2016/9/12 13:05,B903,
CZ3361,2016/9/12 5:05,2016/9/12 13:05,B903,
MF1243,2016/9/12 5:05,2016/9/12 13:05,B903,
BR708,2016/9/12 5:10,2016/9/12 13:10,A110,
HU8121,2016/9/12 5:10,2016/9/12 13:10,A110,
MU5322,2016/9/12 5:10,2016/9/12 13:10,B227,
MF8386,2016/9/12 5:15,2016/9/12 13:15,B08,
CZ5286,2016/9/12 5:15,2016/9/12 13:15,B08,
MF1581,2016/9/12 5:15,2016/9/12 13:15,B217,
CZ3711,2016/9/12 5:15,2016/9/12 13:15,B217,
MU3510,2016/9/12 5:15,2016/9/12 13:15,B217,
ZH9691,2016/9/12 5:15,2016/9/12 13:15,A124,
CZ394,2016/9/12 5:20,2016/9/12 13:20,"A118,B09",
3U8162,2016/9/12 5:20,2016/9/12 13:20,B17,
CZ3168,2016/9/12 5:20,2016/9/12 13:20,B905,
KL4329,2016/9/12 5:20,2016/9/12 13:20,"A121,B10",
CZ352,2016/9/12 5:20,2016/9/12 13:20,"A121,B10",
SQ851,2016/9/12 5:25,2016/9/12 13:25,A103,
VA5656,2016/9/12 5:25,2016/9/12 13:25,A103,
MF4052,2016/9/12 5:25,2016/9/12 13:25,B210,
MU3283,2016/9/12 5:25,2016/9/12 13:25,B210,
CZ6342,2016/9/12 5:25,2016/9/12 13:25,B210,
MU2302,2016/9/12 5:25,2016/9/12 13:25,B228,
CZ9597,2016/9/12 5:25,2016/9/12 13:25,B228,
CA1322,2016/9/12 5:30,2016/9/12 13:30,A128,
ZH1322,2016/9/12 5:30,2016/9/12 13:30,A128,
FM9166,2016/9/12 5:30,2016/9/12 13:30,B235,
ZH4308,2016/9/12 5:30,2016/9/12 13:30,A130,
CA4308,2016/9/12 5:30,2016/9/12 13:30,A130,
CZ362,2016/9/12 5:35,2016/9/12 13:35,"A114,B02",
MF9014,2016/9/12 5:35,2016/9/12 13:35,"A114,B02",
CZ3637,2016/9/12 5:35,2016/9/12 13:35,B219,
MF1519,2016/9/12 5:35,2016/9/12 13:35,B219,
MU3426,2016/9/12 5:35,2016/9/12 13:35,B219,
ZH9653,2016/9/12 5:40,2016/9/12 13:40,A132,
HU7393,2016/9/12 5:40,2016/9/12 13:40,B14,
CZ3031,2016/9/12 5:40,2016/9/12 13:40,A119,
CZ3625,2016/9/12 5:45,2016/9/12 13:45,B211,
MF1509,2016/9/12 5:45,2016/9/12 13:45,B211,
MU3574,2016/9/12 5:45,2016/9/12 13:45,B211,
JD5131,2016/9/12 5:45,2016/9/12 13:45,B230,
K6669,2016/9/12 5:45,2016/9/12 13:45,A104,
CZ6049,2016/9/12 5:50,2016/9/12 13:50,A123,
CZ3795,2016/9/12 5:50,2016/9/12 13:50,B07,
MF1655,2016/9/12 5:50,2016/9/12 13:50,B07,
MU4480,2016/9/12 5:50,2016/9/12 13:50,B07,
FM9358,2016/9/12 5:50,2016/9/12 13:50,B225,
MU9358,2016/9/12 5:50,2016/9/12 13:50,B225,
CA1382,2016/9/12 5:55,2016/9/12 13:55,A125,
SC1382,2016/9/12 5:55,2016/9/12 13:55,A125,
MF4372,2016/9/12 5:55,2016/9/12 13:55,B222,
MU3648,2016/9/12 5:55,2016/9/12 13:55,B222,
CZ6732,2016/9/12 5:55,2016/9/12 13:55,B222,
MF1305,2016/9/12 5:55,2016/9/12 13:55,B209,
MU4522,2016/9/12 5:55,2016/9/12 13:55,B209,
3U3021,2016/9/12 5:55,2016/9/12 13:55,B209,
CZ3425,2016/9/12 5:55,2016/9/12 13:55,B209,
CZ329,2016/9/12 6:00,2016/9/12 14:00,A05,
KY9665,2016/9/12 6:00,2016/9/12 14:00,A133,
CA3423,2016/9/12 6:00,2016/9/12 14:00,A133,
ZH9665,2016/9/12 6:00,2016/9/12 14:00,A133,
MU3109,2016/9/12 6:00,2016/9/12 14:00,B201,
MF1011,2016/9/12 6:00,2016/9/12 14:00,B201,
CZ3109,2016/9/12 6:00,2016/9/12 14:00,B201,
CZ379,2016/9/12 6:00,2016/9/12 14:00,"A10,B01",
CZ397,2016/9/12 6:05,2016/9/12 14:05,A02,
MU2491,2016/9/12 6:05,2016/9/12 14:05,B226,
CZ9612,2016/9/12 6:05,2016/9/12 14:05,B226,
ZH9169,2016/9/12 6:05,2016/9/12 14:05,A15,
CA3445,2016/9/12 6:05,2016/9/12 14:05,A15,
KY9169,2016/9/12 6:05,2016/9/12 14:05,A15,
KY9425,2016/9/12 6:10,2016/9/12 14:10,A127,
ZH9425,2016/9/12 6:10,2016/9/12 14:10,A127,
CA3425,2016/9/12 6:10,2016/9/12 14:10,A127,
MU2673,2016/9/12 6:10,2016/9/12 14:10,B233,
KN5818,2016/9/12 6:10,2016/9/12 14:10,B232,
MU3796,2016/9/12 6:10,2016/9/12 14:10,B232,
NH924,2016/9/12 6:15,2016/9/12 14:15,A106,
CA6699,2016/9/12 6:15,2016/9/12 14:15,A106,
ZH3201,2016/9/12 6:15,2016/9/12 14:15,A106,
CZ655,2016/9/12 6:15,2016/9/12 14:15,A01,
CZ3085,2016/9/12 6:15,2016/9/12 14:15,A04,
CZ3705,2016/9/12 6:20,2016/9/12 14:20,B208,
MU3400,2016/9/12 6:20,2016/9/12 14:20,B208,
MF1575,2016/9/12 6:20,2016/9/12 14:20,B208,
CZ3527,2016/9/12 6:25,2016/9/12 14:25,B215,
MF1407,2016/9/12 6:25,2016/9/12 14:25,B215,
MU4411,2016/9/12 6:25,2016/9/12 14:25,B215,
MF8334,2016/9/12 6:25,2016/9/12 14:25,B214,
CZ5240,2016/9/12 6:25,2016/9/12 14:25,B214,
MU4439,2016/9/12 6:25,2016/9/12 14:25,B202,
MF1111,2016/9/12 6:25,2016/9/12 14:25,B202,
CZ3217,2016/9/12 6:25,2016/9/12 14:25,B202,
CZ335,2016/9/12 6:30,2016/9/12 14:30,A105,
KL4325,2016/9/12 6:30,2016/9/12 14:30,A105,
CZ9616,2016/9/12 6:30,2016/9/12 14:30,B18,
MU5310,2016/9/12 6:30,2016/9/12 14:30,B18,
MU5736,2016/9/12 6:30,2016/9/12 14:30,B227,
CZ9725,2016/9/12 6:30,2016/9/12 14:30,B227,
MU8745,2016/9/12 6:30,2016/9/12 14:30,A108,
CZ4852,2016/9/12 6:30,2016/9/12 14:30,A108,
JL088,2016/9/12 6:30,2016/9/12 14:30,A108,
CZ699,2016/9/12 6:35,2016/9/12 14:35,A117,
MH377,2016/9/12 6:40,2016/9/12 14:40,A107,
CZ3055,2016/9/12 6:40,2016/9/12 14:40,A116,
GJ8700,2016/9/12 6:40,2016/9/12 14:40,A126,
MF1641,2016/9/12 6:45,2016/9/12 14:45,B221,
MU3621,2016/9/12 6:45,2016/9/12 14:45,B221,
CZ3775,2016/9/12 6:45,2016/9/12 14:45,B221,
MU3412,2016/9/12 6:50,2016/9/12 14:50,B213,
QF3623,2016/9/12 6:50,2016/9/12 14:50,B213,
CZ3877,2016/9/12 6:50,2016/9/12 14:50,B213,
MF1735,2016/9/12 6:50,2016/9/12 14:50,B213,
ZH9487,2016/9/12 6:50,2016/9/12 14:50,A124,
KY9487,2016/9/12 6:50,2016/9/12 14:50,A124,
SC9487,2016/9/12 6:50,2016/9/12 14:50,A124,
CA3518,2016/9/12 6:50,2016/9/12 14:50,A124,
HU7069,2016/9/12 6:55,2016/9/12 14:55,B224,
CZ3501,2016/9/12 6:55,2016/9/12 14:55,B223,
MF1381,2016/9/12 6:55,2016/9/12 14:55,B223,
MU3494,2016/9/12 6:55,2016/9/12 14:55,B223,
CZ3905,2016/9/12 6:55,2016/9/12 14:55,B204,
CZ3035,2016/9/12 6:55,2016/9/12 14:55,A101,
CZ3571,2016/9/12 7:00,2016/9/12 15:00,B203,
MF1455,2016/9/12 7:00,2016/9/12 15:00,B203,
MU3657,2016/9/12 7:00,2016/9/12 15:00,B203,
KL4609,2016/9/12 7:00,2016/9/12 15:00,B203,
MU3097,2016/9/12 7:00,2016/9/12 15:00,A129,
CZ3999,2016/9/12 7:00,2016/9/12 15:00,A129,
MF1847,2016/9/12 7:00,2016/9/12 15:00,A129,
CZ8118,2016/9/12 7:00,2016/9/12 15:00,B219,
OQ2318,2016/9/12 7:00,2016/9/12 15:00,B219,
CZ3383,2016/9/12 7:05,2016/9/12 15:05,B903,
MF1265,2016/9/12 7:05,2016/9/12 15:05,B903,
MU3613,2016/9/12 7:05,2016/9/12 15:05,B903,
CZ8633,2016/9/12 7:05,2016/9/12 15:05,A115,
MF1184,2016/9/12 7:05,2016/9/12 15:05,B210,
MU3609,2016/9/12 7:05,2016/9/12 15:05,B210,
CZ3294,2016/9/12 7:05,2016/9/12 15:05,B210,
CZ3699,2016/9/12 7:10,2016/9/12 15:10,B03,
MF1569,2016/9/12 7:10,2016/9/12 15:10,B03,
MU3588,2016/9/12 7:10,2016/9/12 15:10,B03,
VN503,2016/9/12 7:15,2016/9/12 15:15,A111,
MF1329,2016/9/12 7:15,2016/9/12 15:15,B205,
MU3538,2016/9/12 7:15,2016/9/12 15:15,B205,
CZ3449,2016/9/12 7:15,2016/9/12 15:15,B205,
MU4492,2016/9/12 7:15,2016/9/12 15:15,B905,
CZ3325,2016/9/12 7:15,2016/9/12 15:15,B905,
MF1209,2016/9/12 7:15,2016/9/12 15:15,B905,
MU3798,2016/9/12 7:20,2016/9/12 15:20,B235,
KN5820,2016/9/12 7:20,2016/9/12 15:20,B235,
SV885,2016/9/12 7:25,2016/9/12 15:25,A109,
GS7526,2016/9/12 7:25,2016/9/12 15:25,B230,
CZ6200,2016/9/12 7:25,2016/9/12 15:25,B217,
ZH4318,2016/9/12 7:25,2016/9/12 15:25,A130,
SC4318,2016/9/12 7:25,2016/9/12 15:25,A130,
CA4318,2016/9/12 7:25,2016/9/12 15:25,A130,
ZH1316,2016/9/12 7:30,2016/9/12 15:30,A128,
CA1316,2016/9/12 7:30,2016/9/12 15:30,A128,
CZ340,2016/9/12 7:30,2016/9/12 15:30,"A121,B01",
MU5312,2016/9/12 7:30,2016/9/12 15:30,B228,
CZ9621,2016/9/12 7:30,2016/9/12 15:30,B228,
KY9123,2016/9/12 7:35,2016/9/12 15:35,A16,
CA3602,2016/9/12 7:35,2016/9/12 15:35,A16,
ZH9123,2016/9/12 7:35,2016/9/12 15:35,A16,
MU4451,2016/9/12 7:40,2016/9/12 15:40,B907,
CZ3879,2016/9/12 7:40,2016/9/12 15:40,B907,
MF1737,2016/9/12 7:40,2016/9/12 15:40,B907,
CZ3695,2016/9/12 7:40,2016/9/12 15:40,B212,
MU3691,2016/9/12 7:40,2016/9/12 15:40,B212,
MF1565,2016/9/12 7:40,2016/9/12 15:40,B212,
CA3563,2016/9/12 7:40,2016/9/12 15:40,A131,
ZH9757,2016/9/12 7:40,2016/9/12 15:40,A131,
KY9757,2016/9/12 7:40,2016/9/12 15:40,A131,
